CID,FSA,Comm_Name,PR,HR,health_region,HR_UID,HR_NAME,pop.2016,area.km2,pop.km2
492711357,S7L,SASKATOON,47,4704,Saskatoon,474,Saskatoon,39478,845.5357698529169,46.68992301398118
492711373,V1Y,KELOWNA,59,5901,Interior,592,Interior,34310,1031.1814644688081,33.27251427824499
492711376,B0N,BROOKFIELD,12,1204,Zone 4 - Central,1204,Zone 4 - Central,39559,4454.2385497766845,8.881203724929216
492711395,V0H,SUMMERLAND,59,5901,Interior,592,Interior,53380,185.66411359211264,287.5084418159077
492711406,S7L,SASKATOON,47,4704,Saskatoon,474,Saskatoon,39478,845.5357698529169,46.68992301398118
492711415,V0R,GABRIOLA,59,5904,Island,593,Vancouver Island,66795,32545.388595948938,2.0523644940688848
492711421,L8G,STONEY CREEK,35,3537,Hamilton,3537,Hamilton Public Health Services,21547,5.943630935211781,3625.225091340946
492711427,V6Y,RICHMOND,59,5903,Vancouver Coastal,595,Vancouver Coastal,47768,164.38268708166004,290.5902126801857
492711433,B0W,TUSKET,12,1201,Zone 1 - Western,1201,Zone 1 - Western,26951,1652.0562283240822,16.31360939048683
492711452,T1K,LETHBRIDGE,48,4831,South,4831,South Zone,45932,4.770220617895979,9628.904757084258
492711466,B1Y,FLORENCE,12,1203,Zone 3 - Eastern,1203,Zone 3 - Eastern,5885,0.945545443431131,6223.920850006862
492711471,V5Y,VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,17201,4.973108881995455,3458.8022116857646
492711480,N1R,CAMBRIDGE,35,3565,Waterloo,3565,"Region of Waterloo, Public Health",42210,3265.00587258862,12.928001249362016
492711497,P7G,THUNDER BAY,35,3562,Thunder Bay,3562,Thunder Bay District Health Unit,12432,1211.1808020389115,10.264363486501662
492711509,T2B,CALGARY,48,4832,Calgary,4832,Calgary Zone,23418,47.004486567333544,498.2077607943639
492711514,K2K,KANATA,35,3551,Ottawa,3551,Ottawa Public Health,24431,48.7584073901742,501.0623051015267
492711521,H9H,PIERREFONDS,24,2406,Montréal,2406,Région de Montréal,25449,1091.4845772052258,23.31595015768598
492711525,M1X,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,15097,294.91141273205045,51.191643823281865
492711561,N5Y,LONDON,35,3544,Middlesex-London,3544,Middlesex-London Health Unit,34037,48509.87465389053,0.701650957518403
492711564,T2R,CALGARY,48,4832,Calgary,4832,Calgary Zone,13879,310.3094219024497,44.72632482413978
492711567,J1E,SHERBROOKE,24,2405,Estrie,2405,Région de l'Estrie,23643,352.5198505549438,67.0685635511893
492711572,V3W,SURREY,59,5902,Fraser,591,Fraser,92447,2.3850964127255905,38760.27799411067
492711598,T6E,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,22674,38929.96278414776,0.5824305593539593
492711599,L6M,OAKVILLE,35,3536,Halton,3536,Halton Region Health Department,65493,8.703810563014965,7524.635276220153
492711601,T3H,CALGARY,48,4832,Calgary,4832,Calgary Zone,71251,3.455576296221834,20619.136691585285
492711606,T1K,LETHBRIDGE,48,4831,South,4831,South Zone,45932,4.770220617895979,9628.904757084258
492711625,M4K,TORONTO,35,3595,Toronto,3595,Toronto Public Health,31583,198.7013853194859,158.94705489455274
492711637,L4E,RICHMOND HILL,35,3570,York,3570,York Region Public Health,52207,68.9798532244166,756.8441734741244
492711638,N2M,KITCHENER,35,3565,Waterloo,3565,"Region of Waterloo, Public Health",33221,6.658579749902295,4989.202089302523
492711639,M2K,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,23852,24.622698645826674,968.6996678588152
492711650,R2X,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,19149,258.71963370864955,74.01448326710354
492711669,V2A,PENTICTON,59,5901,Interior,592,Interior,37469,23.722868893658706,1579.4464054057025
492711673,H3C,MONTREAL,24,2406,Montréal,2406,Région de Montréal,10877,3.031594839289225,3587.8804974315685
492711674,L5A,MISSISSAUGA,35,3553,Peel,3553,Peel Public Health,47828,33.19785734957322,1440.695388752698
492711690,M2J,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,58293,262.7401625901952,221.8655854716874
492711707,N0B,PUSLINCH,35,3575,Southwestern,3575,Southwestern Public Health,80222,3.116306133234998,25742.657033737105
492711708,V4B,WHITE ROCK,59,5902,Fraser,591,Fraser,19952,10.52265299240352,1896.099777727507
492711711,B0S,MIDDLETON,12,1201,Zone 1 - Western,1201,Zone 1 - Western,17212,39.65110223010734,434.0862934935215
492711718,L1S,AJAX,35,3530,Durham,3530,Durham Region Health Department,40689,14.567284147195169,2793.1767918342134
492711728,R2N,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,30306,53.139512562773675,570.3100863825114
492711738,T3K,CALGARY,48,4832,Calgary,4832,Calgary Zone,80792,4.158144247478486,19429.821379812056
492711748,V8S,VICTORIA,59,5904,Island,593,Vancouver Island,17102,2656.106418155446,6.438748042285376
492711750,H4W,COTE SAINT-LUC,24,2406,Montréal,2406,Région de Montréal,24742,4.851835550037136,5099.513317142545
492711760,N0M,PARKHILL,35,3539,Huron Perth,3539,Huron Perth Health Unit,64764,22.465186796038058,2882.8605160506268
492711765,T3A,CALGARY,48,4832,Calgary,4832,Calgary Zone,53224,179.29640001664757,296.8492395556084
492711771,L2A,FORT ERIE,35,3546,Niagara,3546,Niagara Region Public Health Department,16532,28.20313173781725,586.1760372459784
492711787,T5X,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,41912,39826.1674823624,1.0523734180187272
492711793,L0P,CAMPBELLVILLE,35,3536,Halton,3536,Halton Region Health Department,8543,19.89490379764015,429.4064493548008
492711812,L8V,HAMILTON,35,3537,Hamilton,3537,Hamilton Public Health Services,21207,6.143421131663711,3451.9853914453843
492711832,K8P,BELLEVILLE,35,3538,Hastings Prince Edward,3538,Hastings and Prince Edward Counties Health Unit,21289,2078.0817256316095,10.244544156957758
492711843,T0M,RED DEER COUNTY,48,4833,Central,4833,Central Zone,67484,33931.0601750824,1.9888562176302857
492711875,H2J,MONTREAL,24,2406,Montréal,2406,Région de Montréal,26559,3.836250062150872,6923.167043263377
492711877,T1Y,CALGARY,48,4832,Calgary,4832,Calgary Zone,57237,4.364225917078555,13115.040579364615
492711883,H3H,MONTREAL,24,2406,Montréal,2406,Région de Montréal,19025,4.582653106074394,4151.525232137253
492711902,N2T,WATERLOO,35,3565,Waterloo,3565,"Region of Waterloo, Public Health",20701,120.25274846434837,172.14575354289948
492711911,R0J,NEEPAWA,46,4602,Prairie Mountain,4602,Prairie Mountain Health,27342,16.105627521962575,1697.66747447219
492711950,M5E,TORONTO,35,3595,Toronto,3595,Toronto Public Health,9118,6.702733927786173,1360.3404369374332
492711963,N0P,BLENHEIM,35,3540,Chatham-Kent,3540,Chatham-Kent Health Unit,52190,4.888034162178421,10677.093954012136
492711966,N2M,KITCHENER,35,3565,Waterloo,3565,"Region of Waterloo, Public Health",33221,6.658579749902295,4989.202089302523
492711975,N0P,BLENHEIM,35,3540,Chatham-Kent,3540,Chatham-Kent Health Unit,52190,4.888034162178421,10677.093954012136
492711988,T0M,RED DEER COUNTY,48,4833,Central,4833,Central Zone,67484,33931.0601750824,1.9888562176302857
492712023,K0L,DOURO-DUMMER,35,3555,Peterborough,3555,Peterborough Public Health,71343,6.301129954002105,11322.254979789323
492712027,P0H,CORBEIL,35,3547,North Bay Parry Sound,3547,North Bay Parry Sound District Health Unit,31187,15.201481828646278,2051.5763102272026
492712060,H3S,MONTREAL,24,2406,Montréal,2406,Région de Montréal,33125,5.0719935320574825,6530.96258712354
492712065,T8C,SHERWOOD PARK,48,4834,Edmonton,4834,Edmonton Zone,4502,26.043976487729683,172.86146768413283
492712072,L8K,HAMILTON,35,3537,Hamilton,3537,Hamilton Public Health Services,31449,157.60693659124627,199.54070982017123
492712079,V1K,MERRITT,59,5901,Interior,592,Interior,9265,10031.372242369169,0.9236024520023025
492712091,M4S,TORONTO,35,3595,Toronto,3595,Toronto Public Health,26506,26.71296241087452,992.2523601953534
492712092,M9C,ETOBICOKE,35,3595,Toronto,3595,Toronto Public Health,38291,225.47001621448666,169.82745929096964
492712124,V5P,VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,31920,290.0064053608937,110.0665344280161
492712129,H1A,POINTE-AUX-TREMBLES,24,2406,Montréal,2406,Région de Montréal,32516,38.24044923747258,850.3038182965937
492712136,V8B,SQUAMISH,59,5903,Vancouver Coastal,595,Vancouver Coastal,11772,11.679093377757019,1007.9549515735463
492712156,E1E,MONCTON,13,1301,Zone 1 (Moncton area),1301,Zone 1 (Moncton area),11006,36.11689759720782,304.7327077409569
492712160,R2J,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,26499,22.266000614093937,1190.11044952665
492712172,N5R,ST THOMAS,35,3575,Southwestern,3575,Southwestern Public Health,27368,276.4980869370156,98.98079333270123
492712183,N7V,SARNIA,35,3542,Lambton,3542,Lambton Public Health,11877,20.29381064766391,585.2523316692718
492712189,R2P,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,32557,8.44778753499418,3853.9084778275533
492712193,K0A,CARP,35,3543,Leeds Grenville and Lanark,3543,"Leeds, Grenville and Lanark District Health Unit",103474,2708.0607916581534,38.20962967993144
492712212,L4H,WOODBRIDGE,35,3570,York,3570,York Region Public Health,68382,19.637646716691805,3482.1891332771547
492712225,T5X,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,41912,39826.1674823624,1.0523734180187272
492712239,K1S,OTTAWA,35,3551,Ottawa,3551,Ottawa Public Health,28660,4.903331788257109,5845.0052408522015
492712241,K2T,KANATA,35,3551,Ottawa,3551,Ottawa Public Health,9447,35.89509007798126,263.1836270497333
492712253,C0A,CORNWALL,11,1100,Prince Edward Island,1100,Prince Edward Island,44095,11.904327262219038,3704.1152371495227
492712274,K0L,DOURO-DUMMER,35,3555,Peterborough,3555,Peterborough Public Health,71343,6.301129954002105,11322.254979789323
492712275,V1Y,KELOWNA,59,5901,Interior,592,Interior,34310,1031.1814644688081,33.27251427824499
492712287,L5R,MISSISSAUGA,35,3553,Peel,3553,Peel Public Health,37126,4.167193373426468,8909.113802288759
492712300,K2B,OTTAWA,35,3551,Ottawa,3551,Ottawa Public Health,32260,6.1667109471976485,5231.3137872401785
492712314,M2L,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,11717,37.55963940889104,311.95720151739204
492712318,E1A,DIEPPE,13,1301,Zone 1 (Moncton area),1301,Zone 1 (Moncton area),43012,12.683154512278128,3391.269889392387
492712344,E3A,FREDERICTON,13,1303,Zone 3 (Fredericton area),1303,Zone 3 (Fredericton area),28167,295.967352213695,95.1692806295162
492712349,T6L,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,51562,26.338689340123192,1957.652460764353
492712350,V2A,PENTICTON,59,5901,Interior,592,Interior,37469,23.722868893658706,1579.4464054057025
492712381,V3R,SURREY,59,5902,Fraser,591,Fraser,57844,73.08467902233808,791.465472295776
492712383,T2K,CALGARY,48,4832,Calgary,4832,Calgary Zone,35544,7.076032674193561,5023.153741167662
492712399,T2V,CALGARY,48,4832,Calgary,4832,Calgary Zone,33450,19.10043213546003,1751.2692782431839
492712419,N1E,GUELPH,35,3566,Wellington Dufferin Guelph,3566,Wellington-Dufferin-Guelph Health Unit,40591,15.787466609229943,2571.0901568126824
492712449,V1R,TRAIL,59,5901,Interior,592,Interior,10021,394.7057960526492,25.388530141227807
492712459,N2N,KITCHENER,35,3565,Waterloo,3565,"Region of Waterloo, Public Health",26490,31.76048098906467,834.0553787305888
492712460,L7A,BRAMPTON,35,3553,Peel,3553,Peel Public Health,80236,7.148684711479522,11223.882887317046
492712471,T0B,LEDUC COUNTY,48,4833,Central,4833,Central Zone,64072,723.4752324948174,88.56142839756298
492712481,L8H,HAMILTON,35,3537,Hamilton,3537,Hamilton Public Health Services,25892,261.7741518722464,98.90968919129979
492712510,V3H,PORT MOODY,59,5902,Fraser,591,Fraser,37222,181.54248488997723,205.0318966525008
492712530,S7K,SASKATOON,47,4704,Saskatoon,474,Saskatoon,39174,10.548125670076143,3713.8351613625796
492712575,E8K,BERESFORD,13,1306,Zone 6 (Bathurst area),1306,Zone 6 (Bathurst area),8668,5.011642599105924,1729.5726557888165
492712597,P4N,TIMMINS,35,3556,Porcupine,3556,Porcupine Health Unit,24575,78.32903533505853,313.7406185953718
492712620,V1N,CASTLEGAR,59,5901,Interior,592,Interior,12546,0.6649656768760982,18867.139216777457
492712714,N6M,LONDON,35,3544,Middlesex-London,3544,Middlesex-London Health Unit,5747,34.23476964887839,167.87026928888025
492712735,T6A,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,14767,33157.120417859325,0.4453643686152581
492712743,M2H,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,24497,127.64877256167195,191.90940506822793
492712773,K1C,ORLEANS,35,3551,Ottawa,3551,Ottawa Public Health,37662,207.83624724205762,181.20996938583454
492712793,L6S,BRAMPTON,35,3553,Peel,3553,Peel Public Health,53308,133.81904269265752,398.3588503351694
492712892,G0C,BONAVENTURE,24,2411,Gaspésie-Îles-de-la-Madeleine,2411,Région de la Gaspésie—Îles-de-la-Madeleine,47114,193.44009877209098,243.55860185694593
492712913,R3Y,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,21896,57.35985740819447,381.7303771203574
492712920,M9V,ETOBICOKE,35,3595,Toronto,3595,Toronto Public Health,55959,4.885575036216948,11453.922943599038
492712938,B1L,SYDNEY,12,1203,Zone 3 - Eastern,1203,Zone 3 - Eastern,4905,1078.8498302559085,4.546508570925492
492712948,M1B,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,66108,2.3466548388690107,28171.164717117616
492712964,L9A,HAMILTON,35,3537,Hamilton,3537,Hamilton Public Health Services,24904,5.737660242146333,4340.445224878627
492712970,T5L,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,17124,65.26536969105044,262.3749789675694
492712971,V2J,QUESNEL,59,5905,Northern,594,Northern,22667,93.02561039278633,243.66408244237343
492712979,H4V,MONTREAL,24,2406,Montréal,2406,Région de Montréal,20338,0.08654645146517455,234995.1922429057
492712989,G0W,SAINT-GEDEON,24,2402,Saguenay,2402,Région du Saguenay—Lac-Saint-Jean,36076,8222.115287602257,4.3876786858483134
492713002,B2T,FALL RIVER,12,1204,Zone 4 - Central,1204,Zone 4 - Central,16980,186.13058595754143,91.22627489000297
492713143,N5X,LONDON,35,3544,Middlesex-London,3544,Middlesex-London Health Unit,32897,18994.35009131949,1.7319360674011208
492713149,V1L,NELSON,59,5901,Interior,592,Interior,16801,182288.1610160249,0.09216725818262562
492713153,K4B,NAVAN,35,3551,Ottawa,3551,Ottawa Public Health,4793,24.766006149914894,193.5314063554196
492713246,V7T,WEST VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,9274,6.181387398632805,1500.3104322584954
492713276,V0R,GABRIOLA,59,5904,Island,593,Vancouver Island,66795,32545.388595948938,2.0523644940688848
492713310,L4X,MISSISSAUGA,35,3553,Peel,3553,Peel Public Health,19592,271.30992096323047,72.21261917161969
492713315,S4N,REGINA,47,4705,Regina,475,Regina,31167,2997.8053103270236,10.396605774442392
492713325,H7V,LAVAL,24,2413,Laval,2413,Région de Laval,22594,15.950396309893332,1416.5165279301514
492713334,S0H,GRAVELBOURG,47,4706,South,476,South,22746,1.917377632933624,11863.077783586215
492713337,G0L,SAINT-PASCAL,24,2401,Bas-Saint-Laurent,2401,Région du Bas-Saint-Laurent,59524,276.87939824819125,214.9816865270829
492713340,L2S,ST CATHARINES,35,3546,Niagara,3546,Niagara Region Public Health Department,19006,11.297216840152355,1682.361263744999
492713380,J0J,SAINT-CYPRIEN-DE-NAPIERVILLE,24,2405,Estrie,2405,Région de l'Estrie,41213,21819.000712698784,1.8888582727812002
492713386,J1E,SHERBROOKE,24,2405,Estrie,2405,Région de l'Estrie,23643,352.5198505549438,67.0685635511893
492713394,M3A,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,34615,9.329027360444949,3710.4618372937257
492713402,M6S,TORONTO,35,3595,Toronto,3595,Toronto Public Health,34299,23.008716278593184,1490.6959425594314
492713437,V5K,VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,23016,959.4703319689365,23.988235209700218
492713441,B0W,TUSKET,12,1201,Zone 1 - Western,1201,Zone 1 - Western,26951,1652.0562283240822,16.31360939048683
492713509,R3T,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,48009,34.40860761834465,1395.2613407816136
492713520,N8X,WINDSOR,35,3568,Windsor-Essex,3568,Windsor-Essex County Health Unit,15575,5.7923447059479205,2688.893840176099
492713554,V6V,RICHMOND,59,5903,Vancouver Coastal,595,Vancouver Coastal,11177,3.09016818023515,3616.955242594425
492713570,A0C,BLOOMFIELD,10,1011,Eastern,1011,Eastern Regional Health Authority,12587,54.96076676535046,229.01791115358608
492713601,T0A,ST PAUL,48,4835,North,4835,North Zone,59234,38.88624025666218,1523.2637459686462
492713622,T0B,LEDUC COUNTY,48,4833,Central,4833,Central Zone,64072,723.4752324948174,88.56142839756298
492713625,V5Z,VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,22547,5.169863980946275,4361.2365979255555
492713675,N5X,LONDON,35,3544,Middlesex-London,3544,Middlesex-London Health Unit,32897,18994.35009131949,1.7319360674011208
492713782,V4N,SURREY,59,5902,Fraser,591,Fraser,78675,179.01878716973502,439.47901359316563
492713833,R7C,BRANDON,46,4602,Prairie Mountain,4602,Prairie Mountain Health,2448,6.764482579109056,361.8902068814883
492713842,B3Z,UPPER TANTALLON,12,1204,Zone 4 - Central,1204,Zone 4 - Central,16905,14.004395079713232,1207.1210433422136
492713863,J5R,LA PRAIRIE,24,2416,Montérégie,2416,Région de la Montérégie,45157,3.549493957402196,12722.095189323694
492713935,M1T,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,34588,15.997505105340869,2162.087136228047
492713941,N6K,LONDON,35,3544,Middlesex-London,3544,Middlesex-London Health Unit,34766,42.21133842850601,823.6175704043052
492713982,H2S,MONTREAL,24,2406,Montréal,2406,Région de Montréal,27359,1.792713593178397,15261.221928648278
492714091,M1C,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,35626,8.466839222711622,4207.7095197976705
492714102,N6A,LONDON,35,3544,Middlesex-London,3544,Middlesex-London Health Unit,11317,5695.041444201896,1.9871672771621007
492714107,J9T,AMOS,24,2408,Abitibi-Témiscamingue,2408,Région de l'Abitibi-Témiscamingue,13381,152.75509493610056,87.59773286512929
492714137,N1H,GUELPH,35,3566,Wellington Dufferin Guelph,3566,Wellington-Dufferin-Guelph Health Unit,43789,1040.4808305218762,42.08535007611496
492714191,A1V,GANDER,10,1012,Central,1012,Central Regional Health Authority,11698,17126.57061717745,0.6830322462961294
492714237,T5H,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,26290,29.703014721548058,885.0953428955451
492714246,T9V,LLOYDMINSTER,48,4833,Central,4833,Central Zone,20959,36.81809344013816,569.2581565657885
492840366,R0A,NIVERVILLE,46,4605,Southern Health,4605,Southern Health—Santé Sud,46213,292.53794337141363,157.97267003182148
492857778,T0H,HIGH LEVEL,48,4835,North,4835,North Zone,84336,45.63469143865021,1848.0677164954336
492857881,H3Y,WESTMOUNT,24,2406,Montréal,2406,Région de Montréal,9747,1.1428640151097476,8528.573715801183
492857887,M9A,ETOBICOKE,35,3595,Toronto,3595,Toronto Public Health,35594,7.460767339488992,4770.8229435871845
492858173,B0P,BERWICK,12,1201,Zone 1 - Western,1201,Zone 1 - Western,40417,1722.2959956769203,23.46693024976509
492858271,T6B,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,9503,65449.39182553884,0.145196154386447
