CID,FSA,Comm_Name,PR,HR,health_region,HR_UID,HR_NAME,pop.2016,area.km2,pop.km2
492709038,L6H,OAKVILLE,35,3536,Halton,3536,Halton Region Health Department,60913,26.71296241087452,2280.2787299698016
492709039,L3T,THORNHILL,35,3570,York,3570,York Region Public Health,50669,24.35656415516932,2080.3016253524515
492709078,L8E,STONEY CREEK,35,3537,Hamilton,3537,Hamilton Public Health Services,39398,33.19785734957322,1186.763337920858
492709096,N4X,ST MARYS,35,3539,Huron Perth,3539,Huron Perth Health Unit,9791,295.7872177560404,33.10149801021973
492709119,M5R,TORONTO,35,3595,Toronto,3595,Toronto Public Health,26496,2.9151153007774506,9089.177362189967
492709132,T2Y,CALGARY,48,4832,Calgary,4832,Calgary Zone,61344,44.35744914328562,1382.9469724880614
492709141,B3P,HALIFAX,12,1204,Zone 4 - Central,1204,Zone 4 - Central,9347,12.683154512278128,736.9617701141691
492709162,L4P,KESWICK,35,3570,York,3570,York Region Public Health,28916,271.30992096323047,106.57922090478537
492709225,V3B,PORT COQUITLAM,59,5902,Fraser,591,Fraser,56524,21.223848976781227,2663.2304094246497
492709231,L2M,ST CATHARINES,35,3546,Niagara,3546,Niagara Region Public Health Department,32759,16.419811186637098,1995.0899329865736
492709249,L4C,RICHMOND HILL,35,3570,York,3570,York Region Public Health,71152,23.60039904500313,3014.86427684217
492709255,V0R,GABRIOLA,59,5904,Island,593,Vancouver Island,66795,8869.995216393614,7.530443745510574
492709285,L7M,BURLINGTON,35,3536,Halton,3536,Halton Region Health Department,47925,37.55963940889104,1275.9707162858251
492709307,T5K,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,22814,3.7846958303715073,6027.961300594286
492709347,E3Z,GRAND-SAULT/GRAND FALLS,13,1304,Zone 4 (Edmundston area),1304,Zone 4 (Edmundston area),4080,171.82569181512986,23.744993876641804
492709354,M4C,EAST YORK,35,3595,Toronto,3595,Toronto Public Health,46866,4.977064162286787,9416.394579584185
492709362,L6C,MARKHAM,35,3570,York,3570,York Region Public Health,50929,53.139512562773675,958.4017154812552
492709363,L8K,HAMILTON,35,3537,Hamilton,3537,Hamilton Public Health Services,31449,11.844644950365351,2655.1239088876146
492709426,R2G,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,33030,12.636170253329773,2613.9248947913015
492709427,L9S,INNISFIL,35,3560,Simcoe Muskoka,3560,Simcoe Muskoka District Health Unit,28567,157.60693659124627,181.25471262783657
492709428,M6H,TORONTO,35,3595,Toronto,3595,Toronto Public Health,44950,4.659969055934274,9645.98679958144
492709448,S6H,MOOSE JAW,47,4706,South,476,South,27471,46.334317547932045,592.8866864518233
492709547,P7C,THUNDER BAY,35,3562,Thunder Bay,3562,Thunder Bay District Health Unit,21880,32.906239348144005,664.9194934891302
492709556,R2P,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,32557,16.975224823220465,1917.9127427794167
492709561,M1B,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,66108,35.781376278429235,1847.5533049815397
492709618,R2K,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,33413,10.6838459883312,3127.4318289961666
492709662,V4G,DELTA,59,5902,Fraser,591,Fraser,86,15.641194386628701,5.49830133647079
492709670,P7E,THUNDER BAY,35,3562,Thunder Bay,3562,Thunder Bay District Health Unit,20997,14.088584172589991,1490.3555774504764
492709675,M5A,TORONTO,35,3595,Toronto,3595,Toronto Public Health,41078,4.097052815917852,10026.231499970889
492709693,L5M,MISSISSAUGA,35,3553,Peel,3553,Peel Public Health,104868,24.94455822669293,4204.043184368034
492709713,G9H,BECANCOUR,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,13028,446.5424011430913,29.17528092886586
492709760,H8P,LASALLE,24,2406,Montréal,2406,Région de Montréal,22706,4.375746295570532,5189.057698108495
492709791,A1L,PARADISE,10,1011,Eastern,1011,Eastern Regional Health Authority,21376,32.04267386779346,667.1103693841642
492709798,L5V,MISSISSAUGA,35,3553,Peel,3553,Peel Public Health,50821,11.959076454682528,4249.5756417797
492709827,V7L,NORTH VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,26608,7.270073053412342,3659.9357124081507
492709829,T5X,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,41912,19.81023962848484,2115.67354994209
492709832,S0J,SHELLBROOK,47,4701,Far North,471,Far North,49995,348084.4240857274,0.14362894901521667
492709833,V5A,BURNABY,59,5902,Fraser,591,Fraser,23960,21.69005028549386,1104.65396274458
492709838,K1R,OTTAWA,35,3551,Ottawa,3551,Ottawa Public Health,18730,4.269871346420967,4386.549026986399
492709881,V6M,VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,16348,4.444805515885867,3678.001195231549
492709886,V2X,MAPLE RIDGE,59,5902,Fraser,591,Fraser,47944,24.167438986832945,1983.8262559024624
492709925,T8V,GRANDE PRAIRIE,48,4835,North,4835,North Zone,31893,53.399092359207195,597.2573426053923
492709967,M1J,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,36699,6.143421131663711,5973.707355149439
492709976,A1K,TORBAY,10,1011,Eastern,1011,Eastern Regional Health Authority,12253,89.83082617039425,136.4008383576266
492710026,V9W,CAMPBELL RIVER,59,5904,Island,593,Vancouver Island,28743,97.00738029734177,296.2970437084118
492710032,K9J,PETERBOROUGH,35,3555,Peterborough,3555,Peterborough Public Health,43047,267.3049852503078,161.04076757001084
492710057,L0S,NIAGARA ON THE LAKE,35,3546,Niagara,3546,Niagara Region Public Health Department,55265,625.3837739567905,88.36973759382893
492710093,N3R,BRANTFORD,35,3527,Brant,3527,Brant County Health Unit,34276,15.004011673357025,2284.4557006620234
492710116,L3P,MARKHAM,35,3570,York,3570,York Region Public Health,37764,44.362920907194905,851.2514331281403
492710130,V3M,NEW WESTMINSTER,59,5902,Fraser,591,Fraser,43423,10.451000877328514,4154.913056623893
492710141,V3S,SURREY,59,5902,Fraser,591,Fraser,95349,51.50551467467298,1851.2386606028103
492710142,V8A,POWELL RIVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,18135,903.4580657127515,20.07287409149757
492710149,V9N,COURTENAY,59,5904,Island,593,Vancouver Island,30080,862.0295111772207,34.8943970130693
492710178,N2P,KITCHENER,35,3565,Waterloo,3565,"Region of Waterloo, Public Health",19975,19.87337285045296,1005.1137343576142
492710199,L9G,ANCASTER,35,3537,Hamilton,3537,Hamilton Public Health Services,23560,91.35428809188943,257.89703463401725
492710221,M6C,YORK,35,3595,Toronto,3595,Toronto Public Health,24596,3.0201960817719185,8143.842099672474
492710225,J6N,BEAUHARNOIS,24,2416,Montérégie,2416,Région de la Montérégie,15189,80.3725805808536,188.98236052928644
492710254,T6L,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,51562,18.471727941090872,2791.4010083105923
492710263,L3Y,NEWMARKET,35,3570,York,3570,York Region Public Health,44469,79.6146016925261,558.553318796225
492710264,H4B,MONTREAL,24,2406,Montréal,2406,Région de Montréal,20368,3.095282383173378,6580.33661507746
492710267,K1S,OTTAWA,35,3551,Ottawa,3551,Ottawa Public Health,28660,7.001877086164985,4093.188104748271
492710269,N1L,GUELPH,35,3566,Wellington Dufferin Guelph,3566,Wellington-Dufferin-Guelph Health Unit,14311,12.311657799346664,1162.3942309994543
492710278,E2E,QUISPAMSIS,13,1302,Zone 2 (Saint John area),1302,Zone 2 (Saint John area),19526,26.24929931791139,743.8674748425113
492710336,V3C,PORT COQUITLAM,59,5902,Fraser,591,Fraser,38818,26.338689340123192,1473.8015054100044
492710399,K2B,OTTAWA,35,3551,Ottawa,3551,Ottawa Public Health,32260,11.048250181207585,2919.9193963648954
492710402,N9K,WINDSOR,35,3568,Windsor-Essex,3568,Windsor-Essex County Health Unit,2761,8.558647260862905,322.597709176021
492710403,M9B,ETOBICOKE,35,3595,Toronto,3595,Toronto Public Health,32400,13.346605483228176,2427.5835560371515
492710404,N9A,WINDSOR,35,3568,Windsor-Essex,3568,Windsor-Essex County Health Unit,25160,13.45057512246739,1870.5519853923256
492710406,B2H,NEW GLASGOW,12,1202,Zone 2 - Northern,1202,Zone 2 - Northern,14477,311.809309865338,46.429017806595404
492710417,N3R,BRANTFORD,35,3527,Brant,3527,Brant County Health Unit,34276,15.004011673357025,2284.4557006620234
492710473,T2W,CALGARY,48,4832,Calgary,4832,Calgary Zone,42377,283.43854302180944,149.51036492146824
492710482,E2G,QUISPAMSIS,13,1302,Zone 2 (Saint John area),1302,Zone 2 (Saint John area),5079,33.79268094591506,150.29881790464933
492710486,N6K,LONDON,35,3544,Middlesex-London,3544,Middlesex-London Health Unit,34766,34.6194811777329,1004.2322651086215
492710487,V5Z,VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,22547,3.75948856424282,5997.358314758188
492710493,H1T,MONTREAL,24,2406,Montréal,2406,Région de Montréal,31338,4.136152881139957,7576.605822017633
492710527,T3L,CALGARY,48,4832,Calgary,4832,Calgary Zone,30168,57.580049818663745,523.93146749625555
492710528,T6W,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,50904,47.75119265790575,1066.0257297588623
492710532,K1T,GLOUCESTER,35,3551,Ottawa,3551,Ottawa Public Health,35432,46.46097556393206,762.6185109101773
492710549,N3S,BRANTFORD,35,3527,Brant,3527,Brant County Health Unit,25765,23.21464333594301,1109.859825419256
492710559,L9C,HAMILTON,35,3537,Hamilton,3537,Hamilton Public Health Services,40155,12.62656041403759,3180.200995621709
492710604,S4V,REGINA,47,4705,Regina,475,Regina,28386,28.752921581100154,987.2388070177419
492710607,J0B,AUSTIN,24,2405,Estrie,2405,Région de l'Estrie,62359,5092.984863135341,12.244096865744577
492710635,M2L,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,11717,6.1459658535616635,1906.453807127785
492710645,M9B,ETOBICOKE,35,3595,Toronto,3595,Toronto Public Health,32400,13.346605483228176,2427.5835560371515
492710670,R2C,WINNIPEG,46,4603,Interlake-Eastern,4603,Interlake-Eastern Regional Health Authority,33556,124.54197693700166,269.4352605063751
492710674,V3H,PORT MOODY,59,5902,Fraser,591,Fraser,37222,61.871212125325215,601.6045058985395
492710679,G0K,SAINTE-LUCE,24,2401,Bas-Saint-Laurent,2401,Région du Bas-Saint-Laurent,11587,3687.990443356956,3.141819421162342
492710700,M6J,TORONTO,35,3595,Toronto,3595,Toronto Public Health,32684,2.8561856397049197,11443.233782022891
492710716,G8T,TROIS-RIVIERES,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,28121,16.209178217200098,1734.8812890563368
492710819,M8W,ETOBICOKE,35,3595,Toronto,3595,Toronto Public Health,20674,6.9512604713225,2974.136861262905
492710822,J8X,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,9749,8.094443307587312,1204.4064835023048
492710841,R2V,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,35235,19.881493036973136,1772.2512054036542
492710863,K7V,RENFREW,35,3557,Renfrew,3557,Renfrew County and District Health Unit,13438,692.2522457777479,19.41199914043234
492710864,V9Z,SOOKE,59,5904,Island,593,Vancouver Island,17456,150.54413456647805,115.95270749184645
492710867,H4W,COTE SAINT-LUC,24,2406,Montréal,2406,Région de Montréal,24742,5.706919927533101,4335.438435123636
492710871,L6R,BRAMPTON,35,3553,Peel,3553,Peel Public Health,88002,22.465186796038058,3917.2609958231
492710873,N2L,WATERLOO,35,3565,Waterloo,3565,"Region of Waterloo, Public Health",27758,15.974223819747692,1737.6744130556717
492710877,B0N,BROOKFIELD,12,1204,Zone 4 - Central,1204,Zone 4 - Central,39559,5191.053778936062,7.620610705387039
492710891,T1Y,CALGARY,48,4832,Calgary,4832,Calgary Zone,57237,15.82450271550884,3616.985698002677
492710894,N6E,LONDON,35,3544,Middlesex-London,3544,Middlesex-London Health Unit,27508,17.784668083075864,1546.7255206284672
492710907,V3C,PORT COQUITLAM,59,5902,Fraser,591,Fraser,38818,26.338689340123192,1473.8015054100044
492710926,T6W,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,50904,47.75119265790575,1066.0257297588623
492710933,L6T,BRAMPTON,35,3553,Peel,3553,Peel Public Health,38451,19.326152428902297,1989.5838109243336
492710940,M1T,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,34588,6.140955711511095,5632.348061909241
492710948,N6G,LONDON,35,3544,Middlesex-London,3544,Middlesex-London Health Unit,40677,19.759778174004257,2058.5757411747772
492710963,N8S,WINDSOR,35,3568,Windsor-Essex,3568,Windsor-Essex County Health Unit,21819,7.824772573218125,2788.45165093743
492710973,V7L,NORTH VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,26608,7.270073053412342,3659.9357124081507
492710977,M1K,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,48434,8.702474847282014,5565.543233385739
492710985,L0S,NIAGARA ON THE LAKE,35,3546,Niagara,3546,Niagara Region Public Health Department,55265,625.3837739567905,88.36973759382893
492710990,K1W,ORLEANS,35,3551,Ottawa,3551,Ottawa Public Health,10032,10.027093557900562,1000.4893184721083
492710997,T4B,AIRDRIE,48,4832,Calgary,4832,Calgary Zone,48548,387.13592710890225,125.4029827780446
492711006,H1B,POINTE-AUX-TREMBLES,24,2406,Montréal,2406,Région de Montréal,20160,13.355635838486117,1509.4751192531144
492711024,V3T,SURREY,59,5902,Fraser,591,Fraser,38549,8.310431687486517,4638.627865510933
492711030,V6K,VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,26424,3.156997883171487,8369.977104151469
492711040,M1E,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,46943,15.59489963243597,3010.150825361058
492711050,A1N,MOUNT PEARL,10,1011,Eastern,1011,Eastern Regional Health Authority,22957,15.811779374830767,1451.8922542356627
492711076,M9C,ETOBICOKE,35,3595,Toronto,3595,Toronto Public Health,38291,14.38683676161419,2661.5301636121285
492711082,N6G,LONDON,35,3544,Middlesex-London,3544,Middlesex-London Health Unit,40677,19.759778174004257,2058.5757411747772
492711099,T1L,BANFF,48,4832,Calgary,4832,Calgary Zone,7442,4.770220617895979,1560.0955587002754
492711103,V6J,VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,22188,4.079590130418626,5438.781664500984
492711109,V4W,ALDERGROVE,59,5902,Fraser,591,Fraser,19443,94.62280422805931,205.47900856054318
492711116,V6Y,RICHMOND,59,5903,Vancouver Coastal,595,Vancouver Coastal,47768,10.040074405217373,4757.733665317971
492711124,E8E,CHARLO,13,1305,Zone 5 (Campbellton area),1305,Zone 5 (Campbellton area),5224,1234.0411175626132,4.233246304076204
492711130,M8Y,ETOBICOKE,35,3595,Toronto,3595,Toronto Public Health,21299,5.502525608863449,3870.7679916458083
492711133,V9W,CAMPBELL RIVER,59,5904,Island,593,Vancouver Island,28743,97.00738029734177,296.2970437084118
492711162,T5Y,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,45947,122.24006735768873,375.87512010733525
492711165,N3T,BRANTFORD,35,3527,Brant,3527,Brant County Health Unit,34317,266.9161535468778,128.5684644559101
492711205,T8H,SHERWOOD PARK,48,4834,Edmonton,4834,Edmonton Zone,28688,39.185948209717566,732.0991659169747
492711219,V4N,SURREY,59,5902,Fraser,591,Fraser,78675,73.08467902233808,1076.4910108718307
492711249,J3V,SAINT-BRUNO,24,2416,Montérégie,2416,Région de la Montérégie,25953,43.90004333719606,591.1839266457008
492711306,J4X,BROSSARD,24,2416,Montérégie,2416,Région de la Montérégie,17657,5.437660054933373,3247.1687861363284
492711317,B3M,HALIFAX,12,1204,Zone 4 - Central,1204,Zone 4 - Central,32204,11.47942713037223,2805.3664729309326
492711326,M1K,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,48434,8.702474847282014,5565.543233385739
492711344,K4C,CUMBERLAND,35,3551,Ottawa,3551,Ottawa Public Health,4530,42.340277379898524,106.99032411513353
492711351,V3S,SURREY,59,5902,Fraser,591,Fraser,95349,51.50551467467298,1851.2386606028103
492711357,S7L,SASKATOON,47,4704,Saskatoon,474,Saskatoon,39478,23.819858016198495,1657.3566464230523
492711373,V1Y,KELOWNA,59,5901,Interior,592,Interior,34310,30.228811848318788,1135.0098764106135
492711376,B0N,BROOKFIELD,12,1204,Zone 4 - Central,1204,Zone 4 - Central,39559,5191.053778936062,7.620610705387039
492711395,V0H,SUMMERLAND,59,5901,Interior,592,Interior,53380,10031.372242369169,5.321305870251798
492711406,S7L,SASKATOON,47,4704,Saskatoon,474,Saskatoon,39478,23.819858016198495,1657.3566464230523
492711415,V0R,GABRIOLA,59,5904,Island,593,Vancouver Island,66795,8869.995216393614,7.530443745510574
492711421,L8G,STONEY CREEK,35,3537,Hamilton,3537,Hamilton Public Health Services,21547,8.811129568536703,2445.4299340848747
492711427,V6Y,RICHMOND,59,5903,Vancouver Coastal,595,Vancouver Coastal,47768,10.040074405217373,4757.733665317971
492711433,B0W,TUSKET,12,1201,Zone 1 - Western,1201,Zone 1 - Western,26951,4645.5497346502125,5.801466250372472
492711452,T1K,LETHBRIDGE,48,4831,South,4831,South Zone,45932,36.259528847118176,1266.7566694995974
492711466,B1Y,FLORENCE,12,1203,Zone 3 - Eastern,1203,Zone 3 - Eastern,5885,241.11593730951694,24.40734555196786
492711471,V5Y,VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,17201,4.234286509668585,4062.3136768669706
492711480,N1R,CAMBRIDGE,35,3565,Waterloo,3565,"Region of Waterloo, Public Health",42210,181.70777520759472,232.2960586126629
492711497,P7G,THUNDER BAY,35,3562,Thunder Bay,3562,Thunder Bay District Health Unit,12432,4393.045900416237,2.829927180779532
492711509,T2B,CALGARY,48,4832,Calgary,4832,Calgary Zone,23418,20.29381064766391,1153.9478911367355
492711514,K2K,KANATA,35,3551,Ottawa,3551,Ottawa Public Health,24431,15.402795626447658,1586.1406326816605
492711521,H9H,PIERREFONDS,24,2406,Montréal,2406,Région de Montréal,25449,9.042139630524183,2814.488720577819
492711525,M1X,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,15097,7.096310075567593,2127.443676958053
492711561,N5Y,LONDON,35,3544,Middlesex-London,3544,Middlesex-London Health Unit,34037,10.223219858476329,3329.3815912389937
492711564,T2R,CALGARY,48,4832,Calgary,4832,Calgary Zone,13879,1.3194445000015729,10518.82060972133
492711567,J1E,SHERBROOKE,24,2405,Estrie,2405,Région de l'Estrie,23643,18.69549175347189,1264.6364327704468
492711572,V3W,SURREY,59,5902,Fraser,591,Fraser,92447,23.722868893658706,3896.9570002012592
492711598,T6E,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,22674,12.487749267888411,1815.6994918455798
492711599,L6M,OAKVILLE,35,3536,Halton,3536,Halton Region Health Department,65493,71.11207737910158,920.9827980534723
492711601,T3H,CALGARY,48,4832,Calgary,4832,Calgary Zone,71251,38.232095515010265,1863.643596831521
492711606,T1K,LETHBRIDGE,48,4831,South,4831,South Zone,45932,36.259528847118176,1266.7566694995974
492711625,M4K,TORONTO,35,3595,Toronto,3595,Toronto Public Health,31583,4.118024346886897,7669.454412982235
492711637,L4E,RICHMOND HILL,35,3570,York,3570,York Region Public Health,52207,51.77593804041809,1008.3255267967411
492711638,N2M,KITCHENER,35,3565,Waterloo,3565,"Region of Waterloo, Public Health",33221,10.087167728810178,3293.392247768101
492711639,M2K,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,23852,5.737660242146333,4157.0952258193465
492711650,R2X,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,19149,9.22305645017788,2076.2097796366284
492711669,V2A,PENTICTON,59,5901,Interior,592,Interior,37469,299.4662566192173,125.11927194402826
492711673,H3C,MONTREAL,24,2406,Montréal,2406,Région de Montréal,10877,4.851835550037136,2241.83195984801
